ID,Metric - Number of projections,Metric - Number of tables,Metric - Number of aggregation functions,Metric - Number of selections,Metric - Common projections number,Metric - Common selections number,Metric - Common aggregation functions number,Metric - Common tables number
9949,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
9950,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9951,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9952,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9954,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9956,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9957,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
9958,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
9959,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
9960,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
9961,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
9962,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9963,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9964,6.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
9965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9966,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
9967,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
9968,6.0,2.0,0.0,2.0,6.0,1.0,0.0,2.0
9969,6.0,2.0,0.0,2.0,6.0,1.0,0.0,2.0
9970,6.0,2.0,0.0,3.0,6.0,2.0,0.0,2.0
9971,6.0,2.0,0.0,2.0,6.0,2.0,0.0,2.0
9972,6.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0
9973,6.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0
9974,6.0,2.0,0.0,2.0,6.0,2.0,0.0,2.0
9975,6.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0
9976,6.0,2.0,0.0,2.0,6.0,2.0,0.0,2.0
9977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9981,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9982,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9983,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9984,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9985,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9986,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9987,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9988,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
9989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9990,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9993,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
9994,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
9995,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
9996,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
9997,4.0,2.0,0.0,3.0,4.0,2.0,0.0,2.0
9998,4.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0
9999,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0
10000,4.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0
10001,4.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0
10002,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0
10003,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0
10004,4.0,2.0,0.0,3.0,4.0,2.0,0.0,2.0
10005,1.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0
10006,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10007,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
10008,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10009,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10010,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10011,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10012,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
10013,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
10014,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10015,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10016,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10017,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10018,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10019,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10020,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10021,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10022,4.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0
10023,4.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0
10024,1.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0
10025,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10026,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10029,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10030,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10032,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10033,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0
10034,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10035,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10036,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0
10037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10038,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10039,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10041,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10042,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10043,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10044,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10045,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10046,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10047,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10048,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10049,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10050,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
10051,3.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0
10052,3.0,3.0,0.0,4.0,3.0,2.0,0.0,3.0
10053,4.0,4.0,0.0,3.0,3.0,2.0,0.0,3.0
10054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10055,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10056,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
10057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10058,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10059,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10060,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10061,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10062,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0
10063,9.0,9.0,0.0,8.0,7.0,6.0,0.0,7.0
10064,10.0,10.0,0.0,9.0,9.0,8.0,0.0,9.0
10065,11.0,11.0,0.0,10.0,10.0,9.0,0.0,10.0
10066,15.0,15.0,0.0,14.0,11.0,10.0,0.0,11.0
10067,16.0,16.0,0.0,15.0,15.0,14.0,0.0,15.0
10068,16.0,16.0,0.0,16.0,16.0,15.0,0.0,16.0
10069,16.0,16.0,0.0,15.0,16.0,15.0,0.0,16.0
10070,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10071,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10072,16.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0
10073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10074,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10075,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10076,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10077,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10078,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10079,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10080,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10081,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10082,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10083,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10084,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
10085,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10086,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10087,16.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0
10088,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10089,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10090,17.0,2.0,0.0,1.0,17.0,1.0,0.0,2.0
10091,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10092,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10093,16.0,16.0,0.0,15.0,1.0,0.0,0.0,0.0
10094,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10096,16.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
10097,19.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0
10098,19.0,2.0,0.0,1.0,19.0,1.0,0.0,2.0
10099,19.0,2.0,0.0,1.0,19.0,1.0,0.0,2.0
10100,16.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0
10101,16.0,16.0,0.0,15.0,1.0,0.0,0.0,0.0
10102,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10103,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10104,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10105,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10106,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10107,18.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
10108,18.0,2.0,0.0,4.0,18.0,4.0,0.0,2.0
10109,18.0,2.0,0.0,4.0,18.0,4.0,0.0,0.0
10110,18.0,2.0,0.0,4.0,18.0,4.0,0.0,2.0
10111,18.0,2.0,0.0,5.0,18.0,3.0,0.0,2.0
10112,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10114,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10115,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
10116,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
10117,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
10118,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
10119,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
10120,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10121,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0
10122,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0
10123,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0
10124,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0
10125,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0
10126,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
10127,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0
10128,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0
10129,1.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0
10130,3.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0
10131,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10132,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10133,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
10134,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10135,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10136,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10137,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10138,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10139,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10140,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10141,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10142,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10143,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10144,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10145,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10146,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10147,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10148,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10149,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10150,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
10151,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
10152,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10153,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10154,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10155,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10156,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10157,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
10158,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0
10159,3.0,2.0,0.0,4.0,3.0,3.0,0.0,2.0
10160,3.0,2.0,0.0,5.0,3.0,4.0,0.0,2.0
10161,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
10162,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0
10163,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0
10164,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0
10165,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0
10166,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10167,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
10168,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
10169,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10170,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10171,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
10172,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0
10173,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
10174,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
10175,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0
10176,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0
10177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10178,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
10179,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
10180,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0
10181,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0
10182,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0
10183,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0
10184,3.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0
10185,3.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0
10186,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0
10187,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0
10188,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0
10189,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10190,12.0,2.0,0.0,1.0,12.0,1.0,0.0,2.0
10191,10.0,2.0,0.0,1.0,10.0,1.0,0.0,2.0
10192,4.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0
10193,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10194,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10195,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10196,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10197,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10198,3.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0
10199,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10200,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
10201,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10202,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10203,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10204,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10205,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10206,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10207,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10208,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
10209,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
10210,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10211,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10212,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0
10213,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
10214,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0
10215,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0
10216,2.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0
10217,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10218,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10219,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10220,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10221,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10222,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10223,2.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0
10224,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10225,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
10226,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
10227,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
10228,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
10229,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0
10230,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0
10231,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0
10232,1.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0
10233,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10234,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10235,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10236,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10237,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10238,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10239,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10240,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10241,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0
10242,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0
10243,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0
10244,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0
10245,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10246,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10247,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10248,1.0,2.0,0.0,3.0,1.0,3.0,0.0,2.0
10249,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10250,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10251,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10252,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10253,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10254,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10255,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10256,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10257,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
10258,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
10259,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
10260,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
10261,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0
10262,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
10263,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0
10264,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10265,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10266,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10267,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
10268,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
10269,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0
10270,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0
10271,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10272,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10273,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10274,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10275,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0
10276,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0
10277,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10278,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10279,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10280,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
10281,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0
10282,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
10283,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
10284,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0
10285,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10286,2.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0
10287,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
10288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10290,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10291,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
10292,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
10293,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10294,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
10295,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
10296,4.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0
10297,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0
10298,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0
10299,3.0,2.0,0.0,2.0,3.0,2.0,0.0,2.0
10300,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10301,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10302,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10303,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
10304,4.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
10305,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10306,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10307,5.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
10308,5.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0
10309,5.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0
10310,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0
10311,5.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0
10312,4.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
10313,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
10314,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
10315,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10316,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10317,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10318,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10319,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10320,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10321,4.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
10322,6.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0
10323,6.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0
10324,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
10325,6.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0
10326,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
10327,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10328,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10329,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10330,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
10331,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
10332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10333,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
10334,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10335,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
10336,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10337,3.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0
10338,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10339,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10340,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10341,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
10342,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0
10343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10345,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
